"obs_id","source","compilation","location","DOI","latitude","longitude","elevation","d2H_precip","d2H_precip_err","d2H_wax","d2H_wax_err","archive_class"
"obs_0991","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 41)","10.3389/feart.2020.00343",43.19,104.87,1453,-61,NA,-152.2,0.8,"soil"
"obs_0992","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 42)","10.3389/feart.2020.00343",43.59,103.04,1443,-56,NA,-142.6,0.5,"soil"
"obs_0993","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 40)","10.3389/feart.2020.00343",44.11,105.05,1358,-56,NA,-172.7,2.9,"soil"
"obs_0994","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 39)","10.3389/feart.2020.00343",44.51,105.35,1314,-55,NA,-154.1,1.8,"soil"
"obs_0995","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 37)","10.3389/feart.2020.00343",45.36,105.69,1342,-56,NA,-204.8,0.6,"soil"
"obs_0996","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 36)","10.3389/feart.2020.00343",45.71,106.12,1406,-58,NA,-178.8,1.2,"soil"
"obs_0997","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 35)","10.3389/feart.2020.00343",46.86,106.64,1376,-62,NA,-183.2,0.6,"soil"
"obs_0998","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 34)","10.3389/feart.2020.00343",47.42,106.77,1611,-67,NA,-182.3,0.8,"soil"
"obs_0999","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 30)","10.3389/feart.2020.00343",47.74,102.74,1366,-67,NA,-203.1,0.9,"soil"
"obs_1000","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 31)","10.3389/feart.2020.00343",47.75,102.77,1337,-66,NA,-184.7,2.6,"soil"
"obs_1001","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 29)","10.3389/feart.2020.00343",48.15,99.72,2065,-90,NA,-198.3,0.3,"soil"
"obs_1002","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 28)","10.3389/feart.2020.00343",48.15,99.75,2054,-89,NA,-203.2,0.8,"soil"
"obs_1003","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 27)","10.3389/feart.2020.00343",48.24,99.02,2235,-95,NA,-199.1,0.4,"soil"
"obs_1004","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 26)","10.3389/feart.2020.00343",48.25,99.01,2284,-96,NA,-214.9,1.2,"soil"
"obs_1005","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 23)","10.3389/feart.2020.00343",48.29,98.95,2528,-101,NA,-201.8,0,"soil"
"obs_1006","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 22)","10.3389/feart.2020.00343",48.3,98.94,2441,-99,NA,-205,1.4,"soil"
"obs_1007","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 21)","10.3389/feart.2020.00343",48.31,98.92,2343,-98,NA,-195.8,0.9,"soil"
"obs_1008","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 17)","10.3389/feart.2020.00343",48.35,98.92,2133,-95,NA,-200.9,1.4,"soil"
"obs_1009","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 16)","10.3389/feart.2020.00343",48.42,98.9,1948,-93,NA,-203.6,0.8,"soil"
"obs_1010","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 2)","10.3389/feart.2020.00343",48.75,97.22,1952,-100,NA,-189.9,1.1,"soil"
"obs_1011","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 1)","10.3389/feart.2020.00343",48.76,97.25,1895,-99,NA,-200.4,0.6,"soil"
"obs_1012","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 12)","10.3389/feart.2020.00343",48.76,97.3,1942,-100,NA,-166.5,1.1,"soil"
"obs_1013","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 3)","10.3389/feart.2020.00343",48.77,97.3,1859,-99,NA,-184.9,0.9,"soil"
"obs_1014","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 4)","10.3389/feart.2020.00343",48.78,97.33,1799,-98,NA,-190.7,1.4,"soil"
"obs_1015","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 6)","10.3389/feart.2020.00343",48.79,97.33,1797,-98,NA,-195.8,0.6,"soil"
"obs_1016","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 10)","10.3389/feart.2020.00343",48.8,97.35,1841,-99,NA,-175.1,1.6,"soil"
"obs_1017","Struck et al. 2020","Struck et al. 2020 DataSheet1","Mongolia (site 9)","10.3389/feart.2020.00343",48.8,97.37,1852,-99,NA,-183,3,"soil"
"obs_1018","Struck et al., 2020","Ladd","UGC7","10.5194/bg-17-567-2020",47.75,102.8,1343,-81.31726361,NA,-186.1,0.6,"soil"
"obs_1019","Struck et al., 2020","Ladd","UGC3","10.5194/bg-17-567-2020",47.76,102.81,1333,-81.3180184,NA,-184.7,2.5,"soil"
"obs_1020","Struck et al., 2020","Ladd","T3","10.5194/bg-17-567-2020",48.26,98.99,2382,-107.1106057,NA,-203.3,1.3,"soil"
"obs_1021","Struck et al., 2020","Ladd","T4","10.5194/bg-17-567-2020",48.28,98.98,2475,-108.1100583,NA,-206.7,1.1,"soil"
"obs_1022","Struck et al., 2020","Ladd","T7b","10.5194/bg-17-567-2020",48.31,98.92,2343,-106.9573758,NA,-199.8,0.7,"soil"
"obs_1023","Struck et al., 2020","Ladd","TLC2","10.5194/bg-17-567-2020",48.79,97.3,1792,-101.6527473,NA,-189,0.6,"soil"
"obs_1024","Struck et al., 2020","Ladd","TLC1","10.5194/bg-17-567-2020",48.79,97.3,1796,-101.6527473,NA,-193.7,3.6,"soil"
"obs_1025","Struck et al., 2020","Ladd","TLC5","10.5194/bg-17-567-2020",48.79,97.34,1802,-101.8424994,NA,-190.7,1.1,"soil"
"obs_1026","Struck et al., 2020","Ladd","TLC9","10.5194/bg-17-567-2020",48.79,97.33,1811,-101.7950614,NA,-184.2,1.7,"soil"
"obs_1027","Struck et al., 2020","Ladd","TLC11","10.5194/bg-17-567-2020",48.79,97.34,1814,-101.8424994,NA,-193.5,2.5,"soil"
"obs_1028","Struck et al., 2020","Ladd","TLC8","10.5194/bg-17-567-2020",48.8,97.38,1808,-102.0363412,NA,-189,1,"soil"
"obs_1029","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB3701-1, off SW Africa","10.1016/j.orggeochem.2016.03.003",-27.9517,14.005,-1488,-18,NA,-123,2,"marine sediment"
"obs_1030","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB3705-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-24.3033,12.9967,-1308,-28,NA,-131,2,"marine sediment"
"obs_1031","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB3706-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-22.7167,12.6017,-1313,-26,NA,-130,2,"marine sediment"
"obs_1032","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB3715-2, off SW Africa","10.1016/j.orggeochem.2016.03.003",-18.955,11.0567,-1203,NA,NA,-129,2,"marine sediment"
"obs_1033","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB3713-1, off SW Africa","10.1016/j.orggeochem.2016.03.003",-15.6283,11.58,-1330,-30,NA,-133,3,"marine sediment"
"obs_1034","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4917-4, off SW Africa","10.1016/j.orggeochem.2016.03.003",-11.9033,13.0733,-1300,-38,NA,-133,1,"marine sediment"
"obs_1035","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4916-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-10.1733,12.6867,-1294,-35,NA,-129,0,"marine sediment"
"obs_1036","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4915-2, off SW Africa","10.1016/j.orggeochem.2016.03.003",-7.75,11.8733,-1306,-30,NA,-131,2,"marine sediment"
"obs_1037","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4913-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-5.5033,11.0717,-1296,-22,NA,-131,2,"marine sediment"
"obs_1038","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4912-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-3.73,9.785,-1298,NA,NA,-127,2,"marine sediment"
"obs_1039","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4909-3, off SW Africa","10.1016/j.orggeochem.2016.03.003",-2.0683,8.625,-1305,NA,NA,-127,2,"marine sediment"
"obs_1040","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4906-4, off SW Africa","10.1016/j.orggeochem.2016.03.003",-0.69,8.3783,-1272,-20,NA,-127,2,"marine sediment"
"obs_1041","Vogts et al. 2016","PANGAEA: doi:10.1594/PANGAEA.859572","GeoB4904-6, off SW Africa","10.1016/j.orggeochem.2016.03.003",0.9617,8.88,-1349,-24,NA,-133,2,"marine sediment"
"obs_1042","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",22.2,100.5,1400,-63,NA,-210,NA,"soil"
"obs_1043","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",22.3,101.3,931,-56,NA,-213,NA,"soil"
"obs_1044","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",22.7,101.3,956,-57,NA,-188.2,NA,"soil"
"obs_1045","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",25.6,100.1,1265,-61,NA,-161,NA,"soil"
"obs_1046","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",25.9,99.3,1745,-68,NA,-172,NA,"soil"
"obs_1047","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.5,99.8,2357,-77,NA,-166,NA,"soil"
"obs_1048","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.5,99.7,2635,-81,NA,-213,NA,"soil"
"obs_1049","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.6,99.8,2463,-78,NA,-183,NA,"soil"
"obs_1050","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.7,99.9,2459,-78,NA,-168,NA,"soil"
"obs_1051","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.9,100,1881,-70,NA,-196,NA,"soil"
"obs_1052","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",26.9,100,2500,-79,NA,-189,NA,"soil"
"obs_1053","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.1,99.6,2549,-80,NA,-190,NA,"soil"
"obs_1054","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.1,100.7,3075,-87,NA,-215,NA,"soil"
"obs_1055","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.2,100,1971,-71,NA,-204,NA,"soil"
"obs_1056","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.4,100.8,2538,-80,NA,-169,NA,"soil"
"obs_1057","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.5,101.3,2233,-75,NA,-195,NA,"soil"
"obs_1058","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.5,101.3,2754,-83,NA,-181,NA,"soil"
"obs_1059","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.6,101,2362,-77,NA,-186,NA,"soil"
"obs_1060","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.6,100.8,3340,-91,NA,-191,NA,"soil"
"obs_1061","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",27.7,100.8,2764,-83,NA,-205,NA,"soil"
"obs_1062","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",28.2,99.3,2248,-75,NA,-221,NA,"soil"
"obs_1063","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",28.4,98.4,3516,-94,NA,-243,NA,"soil"
"obs_1064","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",28.4,99,3750,-97,NA,-240,NA,"soil"
"obs_1065","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",28.5,98.9,3300,-91,NA,-231,NA,"soil"
"obs_1066","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",29.4,98.7,3590,-95,NA,-221,NA,"soil"
"obs_1067","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",29.9,97.7,3818,-98,NA,-247,NA,"soil"
"obs_1068","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",30.7,97.4,3060,-87,NA,-219,NA,"soil"
"obs_1069","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",31.3,98,4147,-103,NA,-240,NA,"soil"
"obs_1070","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",31.8,97.7,3978,-100,NA,-202,NA,"soil"
"obs_1071","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",32.3,96,4226,-104,NA,-241,NA,"soil"
"obs_1072","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",32.4,95.4,3970,-100,NA,-234,NA,"soil"
"obs_1073","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",32.7,95.1,4154,-103,NA,-234,NA,"soil"
"obs_1074","Wang et al., 2017","Liu","Tibetan plateau","10.1016/j.orggeochem.2017.01.006",33.1,95.2,4146,-103,NA,-208,NA,"soil"
"obs_1075","Wang et al., 2023","","Huguang H2","10.1016/j.chemgeo.2023.121589",21.1,110.31,NA,NA,NA,-154,NA,"soil"
"obs_1076","Wang et al., 2023","","Huguang H3","10.1016/j.chemgeo.2023.121589",21.1,110.3,NA,NA,NA,-157,NA,"soil"
"obs_1077","Wang et al., 2023","","Huguang H1","10.1016/j.chemgeo.2023.121589",21.11,110.31,NA,NA,NA,-186,NA,"soil"
"obs_1078","Wang et al., 2023","","Techeng T3","10.1016/j.chemgeo.2023.121589",21.15,110.44,NA,NA,NA,-182,NA,"soil"
"obs_1079","Wang et al., 2023","","Techeng T4","10.1016/j.chemgeo.2023.121589",21.15,110.44,NA,NA,NA,-135,NA,"soil"
"obs_1080","Wang et al., 2023","","Techeng T5","10.1016/j.chemgeo.2023.121589",21.15,110.44,NA,NA,NA,-149,NA,"soil"
"obs_1081","Wang et al., 2023","","Techeng T1","10.1016/j.chemgeo.2023.121589",21.15,110.44,NA,NA,NA,-131,NA,"soil"
"obs_1082","Wang et al., 2023","","Techeng T6","10.1016/j.chemgeo.2023.121589",21.16,110.44,NA,NA,NA,-135,NA,"soil"
"obs_1083","Wang et al., 2023","","Gaoqiao G2","10.1016/j.chemgeo.2023.121589",21.57,109.75,NA,NA,NA,-146,NA,"soil"
"obs_1084","Wang et al., 2023","","Gaoqiao G3","10.1016/j.chemgeo.2023.121589",21.57,109.75,NA,NA,NA,-160,NA,"soil"
"obs_1085","Wang et al., 2023","","Gaoqiao G4","10.1016/j.chemgeo.2023.121589",21.57,109.75,NA,NA,NA,-178,NA,"soil"
"obs_1086","Wang et al., 2023","","Gaoqiao G6","10.1016/j.chemgeo.2023.121589",21.57,109.76,NA,NA,NA,-169,NA,"soil"
"obs_1087","Wang et al., 2023","","Gaoqiao G1","10.1016/j.chemgeo.2023.121589",21.58,109.75,NA,NA,NA,-165,NA,"soil"
"obs_1088","Xia et al 2008","McFarlin","QY","10.2343/geochemj.42.331",28.89,90.22,4855,-135,2,-199,9,"lake sediment"
"obs_1089","Xia et al 2008","McFarlin","KLK","10.2343/geochemj.42.331",37.28,96.88,2812,-36,1,-126,8,"lake sediment"
"obs_1090","Xia et al 2008","McFarlin","XQ","10.2343/geochemj.42.331",37.47,95.49,3163,-43,4,-139,7,"lake sediment"
"obs_1091","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S25 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.1113,-67.428,3553,NA,NA,-128.9,1.2,"soil"
"obs_1092","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S24 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.6317,-66.933,3574,NA,NA,-123.1,0.5,"soil"
"obs_1093","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_016 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.7044,-65.7998,3100,NA,NA,-163.5,1.9,"soil"
"obs_1094","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S16 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.736,-65.7861,3064,NA,NA,-143.6,4.9,"soil"
"obs_1095","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S14 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.8138,-65.7158,2593,NA,NA,-148.6,6.9,"soil"
"obs_1096","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S12 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.9461,-65.6656,1920,NA,NA,-136.3,6.6,"soil"
"obs_1097","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S10 (Hillslope)","10.1016/j.epsl.2016.07.049",-26.9979,-65.6628,1535,NA,NA,-129.6,2.2,"soil"
"obs_1098","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S07 (Hillslope)","10.1016/j.epsl.2016.07.049",-27.0948,-65.6182,774,NA,NA,-119.1,3.6,"soil"
"obs_1099","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR11_S04 (Hillslope)","10.1016/j.epsl.2016.07.049",-27.5134,-64.9011,290,NA,NA,-106.9,0.5,"soil"
"obs_1100","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_080 (Valley)","10.1016/j.epsl.2016.07.049",-23.694,-65.648,4130,NA,NA,-145.2,1.5,"soil"
"obs_1101","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_085 (Valley)","10.1016/j.epsl.2016.07.049",-23.5856,-65.4063,2458,NA,NA,-125.4,1.2,"soil"
"obs_1102","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_087 (Valley)","10.1016/j.epsl.2016.07.049",-23.8283,-65.4729,2166,NA,NA,-134.5,2,"soil"
"obs_1103","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_089 (Valley)","10.1016/j.epsl.2016.07.049",-23.9691,-65.4503,1983,NA,NA,-128.3,2.5,"soil"
"obs_1104","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_090 (Valley)","10.1016/j.epsl.2016.07.049",-24.0274,-65.4398,1676,NA,NA,-113.6,1.8,"soil"
"obs_1105","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_092 (Valley)","10.1016/j.epsl.2016.07.049",-24.1193,-65.406,1478,NA,NA,-130,1.4,"soil"
"obs_1106","Nieto-Moreno et al. 2016","","Andes, NW Argentina, AR13_094 (Valley)","10.1016/j.epsl.2016.07.049",-24.1777,-65.3547,1348,NA,NA,-113.8,3.6,"soil"
"obs_1107","Nieto-Moreno et al. 2016","","Andes, NW Argentina, ST13_015 (Valley)","10.1016/j.epsl.2016.07.049",-24.2384,-65.1918,1076,NA,NA,-129.1,5.4,"soil"
"obs_1108","Nieto-Moreno et al. 2016","","Andes, NW Argentina, ST13_019 (Valley)","10.1016/j.epsl.2016.07.049",-24.2682,-64.917,586,NA,NA,-110.4,2.8,"soil"
"obs_1109","Nieto-Moreno et al. 2016","","Andes, NW Argentina, ST13_022 (Valley)","10.1016/j.epsl.2016.07.049",-23.7116,-64.5354,313,NA,NA,-110.3,4.4,"soil"
"obs_1110","Repasch et al. 2020","","Rio Bermejo, Argentina (Embarcacion)","10.1594/PANGAEA.925616",-23.3326,-63.9966,NA,NA,NA,-133.82,1.28,"fluvial sediment"
"obs_1111","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.2417,-61.9421,NA,NA,NA,-152.38,0.63,"fluvial sediment"
"obs_1112","Repasch et al. 2020","","Rio Bermejo, Argentina (Villa Rio Bermejito)","10.1594/PANGAEA.925616",-25.6312,-60.2553,NA,NA,NA,-131.38,0.02,"fluvial sediment"
"obs_1113","Repasch et al. 2020","","Rio Bermejo, Argentina (Bermejo at Rio Paraguay)","10.1594/PANGAEA.925616",-26.8283,-58.3976,NA,NA,NA,-119.04,3.25,"fluvial sediment"
"obs_1114","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-23.7518,-63.0528,NA,NA,NA,-94.52,0.91,"fluvial sediment"
"obs_1115","Repasch et al. 2020","","Rio Bermejo, Argentina (Pozo Sarmiento)","10.1594/PANGAEA.925616",-23.1442,-64.1989,NA,NA,NA,-154.95,2.24,"fluvial sediment"
"obs_1116","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.3048,-61.8352,NA,NA,NA,-114.61,0.54,"fluvial sediment"
"obs_1117","Repasch et al. 2020","","Rio Bermejo, Argentina (El Colgado)","10.1594/PANGAEA.925616",-23.7519,-63.0523,NA,NA,NA,-128.99,0.5,"fluvial sediment"
"obs_1118","Repasch et al. 2020","","Rio Bermejo, Argentina (Puerto lavalle)","10.1594/PANGAEA.925616",-25.6516,-60.1375,NA,NA,NA,-140.87,0.99,"fluvial sediment"
"obs_1119","Repasch et al. 2020","","Rio Bermejo, Argentina (El Colorado)","10.1594/PANGAEA.925616",-26.3322,-59.3606,NA,NA,NA,-165.52,1.67,"fluvial sediment"
"obs_1120","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.4142,-61.692,NA,NA,NA,-173.88,0.11,"fluvial sediment"
"obs_1121","Repasch et al. 2020","","Rio Bermejo, Argentina (RSF-RB confluence)","10.1594/PANGAEA.925616",-23.2482,-64.1356,NA,NA,NA,-139.17,0.83,"fluvial sediment"
"obs_1122","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.2417,-61.9421,NA,NA,NA,-124.26,0.58,"fluvial sediment"
"obs_1123","Repasch et al. 2020","","Rio Bermejo, Argentina (Bermejo at Rio Paraguay)","10.1594/PANGAEA.925616",-26.8283,-58.3976,NA,NA,NA,-148.1,0.2,"fluvial sediment"
"obs_1124","Repasch et al. 2020","","Rio Bermejo, Argentina (Grl Mansilla)","10.1594/PANGAEA.925616",-26.6601,-58.6327,NA,NA,NA,-147.3,2.1,"fluvial sediment"
"obs_1125","Repasch et al. 2020","","Rio Bermejo, Argentina (El Colorado)","10.1594/PANGAEA.925616",-26.3337,-59.3629,NA,NA,NA,-126.2,0.1,"fluvial sediment"
"obs_1126","Repasch et al. 2020","","Rio Bermejo, Argentina (El Colorado)","10.1594/PANGAEA.925616",-26.3337,-59.3629,NA,NA,NA,-137.8,1.1,"fluvial sediment"
"obs_1127","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-25.6514,-60.1277,NA,NA,NA,-134.2,0.4,"fluvial sediment"
"obs_1128","Repasch et al. 2020","","Rio Bermejo, Argentina (Puente Lavalle)","10.1594/PANGAEA.925616",-25.6514,-60.1277,NA,NA,NA,-125.2,0.8,"fluvial sediment"
"obs_1129","Repasch et al. 2020","","Rio Bermejo, Argentina (Villa Rio Bermejito)","10.1594/PANGAEA.925616",-25.6312,-60.2553,NA,NA,NA,-149.7,0.8,"fluvial sediment"
"obs_1130","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.305,-61.8344,NA,NA,NA,-146.3,0.8,"fluvial sediment"
"obs_1131","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.305,-61.8344,NA,NA,NA,-137.4,0.7,"fluvial sediment"
"obs_1132","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.2651,-61.8825,NA,NA,NA,-139.5,3,"fluvial sediment"
"obs_1133","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.2651,-61.8825,NA,NA,NA,-118.8,1,"fluvial sediment"
"obs_1134","Repasch et al. 2020","","Rio Bermejo, Argentina (Reserva Natural Formosa)","10.1594/PANGAEA.925616",-24.2417,-61.9421,NA,NA,NA,-141.3,0.1,"fluvial sediment"
